0 0 0
1 1 0
2 1.41067 1.03824
3 1.74069 1.36736
4 2.02336 1.63142
5 2.20499 1.84424
6 2.39249 2.01952
7 2.59075 2.18208
8 2.755 2.3359
9 2.94958 2.4807
10 3.12442 2.62061
11 3.26221 2.75341
12 3.4 2.87765
13 3.54316 2.99829
14 3.6973 3.11432
15 3.8304 3.229
16 3.96837 3.33983
17 4.07406 3.45113
18 4.195 3.56011
19 4.31995 3.6676
20 4.43644 3.77189
21 4.56158 3.8713
22 4.67055 3.96938
23 4.79979 4.06757
24 4.90122 4.16106
25 5.01019 4.25449
26 5.10803 4.34489
27 5.20692 4.43308
28 5.28923 4.51894
29 5.40537 4.60309
30 5.53064 4.68905
31 5.63844 4.77605
32 5.7294 4.86201
33 5.82082 4.9459
34 5.89203 5.02843
35 5.98882 5.10786
36 6.06234 5.18512
37 6.14313 5.26112
38 6.20596 5.33502
39 6.28538 5.40653
40 6.36742 5.47733
41 6.44996 5.54651
42 6.53253 5.61641
43 6.60712 5.68571
44 6.67742 5.7538
45 6.76919 5.8208
46 6.81396 5.88747
47 6.91202 5.95321
48 6.93614 6.01899
49 7.00899 6.08213
50 7.12334 6.14676
51 7.18665 6.21071
52 7.27846 6.27327
53 7.34534 6.33504
54 7.42671 6.39574
55 7.46847 6.45532
56 7.54188 6.51341
57 7.60644 6.57124
58 7.70364 6.63016
59 7.75255 6.68933
60 7.81435 6.74781
61 7.8543 6.80464
62 7.93562 6.85975
63 8.02371 6.91524
64 8.06722 6.97041
65 8.11369 7.02437
66 8.17374 7.07719
67 8.23893 7.12902
68 8.29494 7.18079
69 8.34674 7.23171
70 8.37484 7.2814
71 8.41843 7.32962
72 8.49105 7.37781
73 8.54997 7.42689
74 8.59139 7.47581
75 8.64835 7.52497
76 8.70954 7.57337
77 8.76539 7.62142
78 8.81714 7.6692
79 8.87029 7.71613
80 8.94885 7.76279
81 8.96895 7.80897
82 9.00311 7.8539
83 9.08218 7.8986
84 9.14811 7.94338
85 9.21813 7.98888
86 9.28967 8.03535
87 9.33467 8.08214
88 9.37731 8.12889
89 9.456 8.17565
90 9.52145 8.2228
91 9.56023 8.26958
92 9.60687 8.31541
93 9.65536 8.36097
94 9.77487 8.40639
95 9.78366 8.45198
96 9.84591 8.49667
97 9.90495 8.54146
98 9.94646 8.58605
99 9.9944 8.63005
100 10.0829 8.67392
