0 0 0
1 1.00249 0.725593
2 1.40676 1.07431
3 1.72586 1.26814
4 1.9743 1.39107
5 2.21721 1.48542
6 2.41301 1.54334
7 2.61515 1.60615
8 2.78314 1.66856
9 2.92299 1.68724
10 3.06955 1.7592
11 3.22796 1.79924
12 3.36111 1.83062
13 3.5042 1.88444
14 3.6199 1.87426
15 3.79561 1.92108
16 3.92515 1.97528
17 4.06312 2.01315
18 4.1775 2.06515
19 4.34073 2.10004
20 4.48159 2.15182
21 4.56334 2.15757
22 4.72019 2.21306
23 4.85724 2.24218
24 4.9205 2.22514
25 5.02242 2.28322
26 5.12473 2.31819
27 5.24793 2.32353
28 5.31124 2.3184
29 5.38326 2.3426
30 5.48417 2.37807
31 5.59609 2.43061
32 5.69946 2.46839
33 5.75083 2.46973
34 5.81217 2.48145
35 5.89619 2.49204
36 5.95018 2.47229
37 6.04629 2.49673
38 6.12814 2.50925
39 6.22077 2.52594
40 6.27553 2.52853
41 6.36888 2.56705
42 6.48237 2.59206
43 6.53071 2.60688
44 6.60254 2.63435
45 6.67507 2.63459
46 6.71623 2.64697
47 6.81483 2.65281
48 6.88425 2.64449
49 6.952 2.6561
50 7.03987 2.67202
51 7.1247 2.69301
52 7.20238 2.71583
53 7.29862 2.74596
54 7.38426 2.77103
55 7.46232 2.78416
56 7.53789 2.80659
57 7.58897 2.82914
58 7.64177 2.85203
59 7.70043 2.85007
60 7.78495 2.84835
61 7.82771 2.85523
62 7.91273 2.88696
63 8.0201 2.91999
64 8.10165 2.92999
65 8.23045 2.96685
66 8.28466 2.9518
67 8.37904 2.98501
68 8.44971 2.99148
69 8.52115 3.00129
70 8.60588 3.00493
71 8.68876 3.02493
72 8.73002 3.05306
73 8.80947 3.09258
74 8.8759 3.10243
75 8.96087 3.13793
76 8.97059 3.12616
77 9.07818 3.14232
78 9.14503 3.15061
79 9.18754 3.16293
80 9.27586 3.17659
81 9.33546 3.19074
82 9.35315 3.18166
83 9.38713 3.16802
84 9.42533 3.16028
85 9.50867 3.1831
86 9.55275 3.1977
87 9.63388 3.23129
88 9.68049 3.23629
89 9.73316 3.25209
90 9.81547 3.28145
91 9.86806 3.28816
92 9.91059 3.28244
93 9.96327 3.29569
94 10.0201 3.31972
95 10.0143 3.30491
96 10.038 3.28817
97 10.1191 3.3159
98 10.1391 3.29787
99 10.1889 3.28563
100 10.2405 3.29255
