-0.0495782 0.99877
0.0673769 0.997728
0.105629 0.994406
0.348808 0.937194
0.482204 0.876059
0.49095 0.871188
0.717472 0.696587
0.857503 0.514479
0.918643 0.395088
0.991194 0.132421
0.994097 0.108496
0.828789 -0.559561
0.517495 -0.855686
0.162941 -0.986636
0.0379949 -0.999278
0.0292425 -0.999572
-0.127512 -0.991837
-0.27881 -0.960346
-0.556773 -0.830665
-0.866508 -0.499163
-0.898195 -0.439598
-0.899857 -0.436185
-0.958775 -0.284168
-0.99935 0.0360553
-0.999095 0.0425433
-0.991422 0.130701
-0.98968 0.143293
-0.691372 0.722499
-0.488162 0.872753
-0.182648 0.983178
-0.0495782 0.99877
