-27.8412 0 -27.8412 16.7444
-29.1884 0.952614 -30.5356 17.3664
-36.228 5.7828 -50.3073 18.3872
-33.8633 4.7963 -26.769 14.691
-29.3558 5.56566 -11.326 25.7962
-30.4602 4.74635 -35.9818 21.6932
-29.895 4.10181 -26.5041 40.995
-29.9197 3.58915 -30.0924 43.8534
-30.1617 3.19851 -32.0976 29.6402
-28.0797 3.4911 -9.34209 35.2519
-29.7367 3.54519 -46.3061 15.6862
-30.6513 3.36568 -40.7123 19.5394
-28.291 3.84637 0.0325485 23.8441
-28.2052 3.57258 -27.0895 13.6866
-29.7485 3.65257 -51.3547 28.0541
-29.7516 3.42429 -29.7982 16.8996
-29.4281 3.23811 -24.252 27.8432
-29.841 3.08443 -36.8608 16.4786
-29.7771 2.92275 -28.6263 27.2713
-29.4579 2.79399 -23.394 30.2182
-29.4034 2.66147 -28.3132 20.7959
-28.8728 2.59286 -17.7289 22.9679
-29.1237 2.49224 -34.6451 29.2316
-29.4303 2.40718 -36.4811 24.837
-29.4039 2.31104 -28.7704 20.2381
-29.1978 2.23132 -24.0457 38.821
-30.0279 2.2979 -51.6101 15.0581
-30.468 2.25759 -42.3514 21.0043
-30.7529 2.19764 -38.7288 21.4784
-30.8048 2.12499 -32.3093 18.6776
