195.743 0 195.743 2.1343
195.212 0.375712 194.68 1.45892
195.493 0.339989 196.056 1.36389
195.254 0.328479 194.537 1.28826
195.342 0.274161 195.691 1.7854
195.602 0.329992 196.907 1.85112
195.975 0.446084 198.21 2.99861
196.731 0.807732 202.023 2.73524
197.558 1.05992 204.174 3.0413
198.069 1.06991 202.665 4.3589
197.835 0.997814 195.5 2.05471
197.617 0.938262 195.214 2.91334
198.079 0.973581 203.634 2.86836
197.991 0.908033 196.843 1.51239
198.045 0.849086 198.797 1.69688
198.186 0.807575 200.295 2.19972
198.258 0.763275 199.41 3.18723
198.168 0.726119 196.644 1.8695
198.48 0.751938 204.095 2.21983
198.744 0.759368 203.766 2.60092
198.897 0.73844 201.955 2.70445
198.886 0.704958 198.653 1.96206
198.722 0.693094 195.117 1.59447
198.725 0.664223 198.803 2.93564
198.81 0.642977 200.832 1.44456
198.978 0.639939 203.19 2.10942
198.952 0.616784 198.263 2.55829
199.043 0.601433 201.5 1.96148
199.234 0.610236 204.578 2.85426
199.14 0.597061 196.419 2.37743
