-70.0696 0 -70.0696 3.20182
-69.28 0.55832 -68.4904 2.1934
-69.7104 0.511894 -70.5712 2.04585
-69.3585 0.490185 -68.3027 1.9333
-69.4945 0.410577 -70.0384 2.67755
-69.8881 0.496156 -71.8561 2.77766
-70.448 0.670494 -73.8074 4.49731
-71.5805 1.21101 -79.5084 4.1028
-72.8202 1.58893 -82.7372 4.56466
-73.5838 1.60308 -80.4567 6.53805
-73.2325 1.49534 -69.7194 3.08652
-72.9059 1.40595 -69.3128 4.37622
-73.6005 1.45936 -81.9365 4.30707
-73.4678 1.36114 -71.7427 2.26592
-73.5476 1.27273 -74.6643 2.5426
-73.7576 1.21039 -76.9081 3.30069
-73.8649 1.14393 -75.5805 4.77833
-73.7312 1.08816 -71.4586 2.82269
-74.2001 1.1274 -82.6403 3.33252
-74.5983 1.13919 -82.1643 3.90113
-74.8298 1.10821 -79.4591 4.05928
-74.8148 1.05794 -74.5003 2.93856
-74.5699 1.03989 -69.1826 2.39396
-74.5762 0.996584 -74.7201 4.39098
-74.7036 0.964833 -77.7619 2.16825
-74.9578 0.960617 -81.3117 3.16421
-74.9194 0.925806 -73.921 3.83109
-75.058 0.903058 -78.8005 2.93508
-75.3455 0.916542 -83.3956 4.28325
-75.2053 0.896638 -71.1417 3.5579
