462.179 0 462.179 13.5991
460.709 1.03934 459.239 21.0339
461.563 0.983372 463.273 19.6637
463.241 1.62912 468.273 21.838
464.992 2.03792 471.999 17.7185
464.953 1.69865 464.756 19.3533
464.794 1.46344 463.838 19.8978
465.655 1.51289 471.684 19.9774
465.098 1.44351 460.646 16.937
465.496 1.35274 469.072 14.3491
465.673 1.24137 467.449 16.7682
465.529 1.14624 463.946 19.6143
465.755 1.08008 468.465 19.6558
465.572 1.01826 463.198 23.0873
465.64 0.952628 466.588 17.3957
464.57 1.36811 448.514 24.5593
464.653 1.29017 465.988 22.4538
464.518 1.22558 462.216 18.744
465.038 1.26648 474.392 20.5101
465.201 1.21361 468.299 28.9079
464.529 1.32848 451.107 21.8984
464.834 1.30258 471.234 33.5769
464.487 1.29131 456.856 11.4674
464.95 1.31764 475.581 25.1852
464.634 1.30219 457.059 21.9912
464.61 1.25234 464.001 22.9628
464.795 1.2196 469.616 21.7487
464.673 1.18217 461.37 25.6871
464.551 1.14767 461.138 16.9634
464.303 1.13587 457.114 21.4195
