1.87877 0 1.87877 0.0552809
1.8728 0.00422498 1.86682 0.0855038
1.87627 0.00399745 1.88322 0.0799336
1.88309 0.00662243 1.90355 0.0887724
1.89021 0.00828422 1.91869 0.0720262
1.89005 0.00690507 1.88925 0.078672
1.8894 0.00594893 1.88552 0.0808852
1.89291 0.00614995 1.91741 0.0812091
1.89064 0.00586794 1.87255 0.0688496
1.89226 0.00549896 1.9068 0.0583298
1.89298 0.00504623 1.9002 0.0681633
1.8924 0.00465952 1.88596 0.0797331
1.89331 0.00439056 1.90433 0.0799016
1.89257 0.00413928 1.88292 0.0938509
1.89285 0.00387247 1.8967 0.0707143
1.8885 0.00556141 1.82323 0.0998346
1.88883 0.00524459 1.89426 0.0912755
1.88828 0.00498202 1.87893 0.0761949
1.8904 0.00514829 1.92842 0.0833744
1.89106 0.00493336 1.90365 0.117512
1.88833 0.00540032 1.83377 0.0890177
1.88957 0.00529505 1.91559 0.136491
1.88816 0.00524921 1.85714 0.0466156
1.89004 0.00535627 1.93326 0.102379
1.88876 0.00529346 1.85796 0.089395
1.88866 0.00509079 1.88618 0.0933446
1.88941 0.00495773 1.90901 0.0884092
1.88891 0.00480555 1.87549 0.104419
1.88842 0.00466532 1.87454 0.0689568
1.88741 0.00461735 1.85819 0.0870713
