-51.2704 0 -51.2704 2.3428
-50.6927 0.408527 -50.1149 1.60493
-51.0076 0.374557 -51.6375 1.49696
-50.7501 0.358672 -49.9776 1.41461
-50.8496 0.300422 -51.2476 1.95918
-51.1376 0.363041 -52.5776 2.03243
-51.5473 0.490605 -54.0054 3.29071
-52.376 0.886102 -58.1769 3.00205
-53.283 1.16263 -60.5394 3.33999
-53.8418 1.17298 -58.8708 4.78394
-53.5848 1.09415 -51.0142 2.25843
-53.3458 1.02875 -50.7167 3.20211
-53.8541 1.06783 -59.9536 3.15151
-53.757 0.995957 -52.4947 1.65799
-53.8153 0.931268 -54.6324 1.86044
-53.969 0.885653 -56.2742 2.41514
-54.0475 0.837024 -55.3028 3.49634
-53.9496 0.796217 -52.2868 2.06538
-54.2927 0.824929 -60.4685 2.43843
-54.5841 0.833554 -60.1202 2.85449
-54.7535 0.810884 -58.1408 2.97021
-54.7425 0.7741 -54.5124 2.15016
-54.5633 0.760898 -50.6214 1.75168
-54.5679 0.729208 -54.6733 3.21291
-54.6612 0.705975 -56.899 1.58652
-54.8471 0.70289 -59.4964 2.31527
-54.819 0.677419 -54.0885 2.80323
-54.9205 0.660774 -57.6589 2.14762
-55.1308 0.670641 -61.0212 3.13409
-55.0283 0.656077 -52.0549 2.60334
