353.413 0 353.413 14.0709
352.344 0.755953 351.275 25.4758
353.49 1.06278 355.782 21.9013
354.467 1.16282 357.4 18.0601
355.173 1.12407 357.995 14.3667
355.126 0.937712 354.89 15.1878
355.14 0.803855 355.223 19.8702
354.731 0.800309 351.874 22.2771
354.694 0.712243 354.398 23.1092
354.758 0.643818 355.327 16.307
354.731 0.585827 354.468 15.0173
354.711 0.537353 354.49 17.0666
354.685 0.496646 354.374 20.7553
354.745 0.464808 355.528 20.0322
354.732 0.434008 354.548 20.1788
354.812 0.414076 356.002 22.336
354.682 0.409618 352.602 15.6185
354.893 0.437959 358.484 25.3914
355.008 0.429723 357.076 20.4236
355.115 0.421383 357.151 23.673
355.093 0.401891 354.653 18.7001
354.952 0.407709 351.984 16.1053
354.989 0.39169 355.811 15.4289
354.877 0.391056 352.301 30.3983
355.118 0.443705 360.912 28.2254
355.064 0.429901 353.717 10.7253
354.888 0.448665 350.305 23.3456
354.889 0.432642 354.899 12.9437
354.983 0.427929 357.63 18.8229
355.071 0.422625 357.624 20.2264
