           1    -7.61369    -7.61369           0
           2    -7.56417    -7.58893   0.0175086
           3     -7.5935    -7.59046   0.0117386
           4     -7.6343    -7.60142   0.0129473
           5    -7.59196    -7.59953    0.010495
           6    -7.51835      -7.586   0.0151336
           7    -7.55335    -7.58133   0.0136712
           8    -7.44847    -7.56473   0.0196076
           9      -7.426    -7.54931   0.0226929
          10    -7.49161    -7.54354   0.0211446
          11    -7.51573    -7.54101   0.0193729
          12    -7.58924    -7.54503   0.0181706
          13    -7.64351    -7.55261   0.0182839
          14    -7.62305    -7.55764   0.0176568
          15    -7.60203     -7.5606   0.0167258
          16    -7.54382    -7.55955   0.0157133
          17    -7.60508    -7.56223   0.0150154
          18    -7.56141    -7.56218   0.0141813
          19    -7.54479    -7.56127   0.0134644
          20    -7.38541    -7.55247   0.0153968
          21    -7.49059    -7.54953   0.0149429
          22    -7.43944    -7.54452   0.0150783
          23    -7.45861    -7.54079   0.0148782
          24    -7.54313    -7.54089   0.0142586
          25    -7.56244    -7.54175   0.0137143
          26    -7.53892    -7.54164   0.0131872
          27    -7.54536    -7.54178   0.0126996
          28    -7.55324    -7.54219   0.0122526
          29    -7.61995    -7.54487     0.01212
          30    -7.62352    -7.54749   0.0119962
          31     -7.5578    -7.54782   0.0116138
          32    -7.55425    -7.54802   0.0112526
          33    -7.58224    -7.54906   0.0109593
          34    -7.53469    -7.54864   0.0106451
          35    -7.57291    -7.54933   0.0103635
          36    -7.57232    -7.54997   0.0100953
          37    -7.59303    -7.55113  0.00988931
          38    -7.55205    -7.55116   0.0096291
          39    -7.58603    -7.55205  0.00942361
          40    -7.61208    -7.55355  0.00930677
          41    -7.70018    -7.55713  0.00974269
          42    -7.62393    -7.55872  0.00963967
          43    -7.63022    -7.56038  0.00955781
          44    -7.62364    -7.56182  0.00944809
          45    -7.65188    -7.56382  0.00944771
          46    -7.69031    -7.56657   0.0096342
          47    -7.61741    -7.56765  0.00948975
          48    -7.67043    -7.56979  0.00953054
          49      -7.701    -7.57247  0.00970494
          50     -7.7009    -7.57504   0.0098449
          51    -7.69188    -7.57733  0.00991485
          52    -7.70106    -7.57971   0.0100056
          53    -7.74577    -7.58284   0.0102957
          54    -7.59249    -7.58302   0.0101066
          55    -7.62238    -7.58374  0.00994815
          56    -7.61544     -7.5843   0.0097866
          57    -7.69496    -7.58624  0.00980557
          58    -7.66528    -7.58761  0.00973073
          59    -7.73495     -7.5901  0.00988108
          60     -7.6425    -7.59098   0.0097549
          61    -7.65323      -7.592  0.00964822
          62      -7.598     -7.5921  0.00949309
          63    -7.60219    -7.59226  0.00934376
