           1     7.27138     7.27138           0
           2     7.52554     7.39846   0.0898615
           3     7.31636     7.37109   0.0639387
           4     7.09801     7.30282   0.0761268
           5     7.29022      7.3003   0.0609432
           6     7.69719     7.36645   0.0789016
           7     7.49203     7.38439   0.0696397
           8     8.08884     7.47245    0.102459
           9     8.20788     7.55416    0.119289
          10     7.85539     7.58428    0.111098
          11     7.76937     7.60111    0.102265
          12     7.35832     7.58088   0.0957232
          13     7.03567     7.53894   0.0971136
          14     7.13244      7.5099   0.0944179
          15     7.26961     7.49388   0.0894721
          16     7.58145     7.49936   0.0840473
          17     7.26861     7.48578   0.0801918
          18     7.52374     7.48789   0.0757645
          19     7.61238     7.49444   0.0720596
          20     8.52519     7.54598   0.0849093
          21     7.91142     7.56338     0.08263
          22     8.21222     7.59288   0.0839726
          23      8.0976     7.61482   0.0831395
          24        7.63     7.61545   0.0796778
          25     7.50545     7.61105   0.0766121
          26     7.60356     7.61076    0.073666
          27     7.56742     7.60916   0.0709551
          28     7.57067     7.60778   0.0684343
          29     7.19618     7.59359   0.0675303
          30      7.1702     7.57948   0.0667377
          31     7.53951     7.57819   0.0645974
          32     7.55719     7.57753    0.062582
          33     7.38748     7.57177     0.06095
          34      7.6653     7.57452   0.0592194
          35      7.4517     7.57101   0.0576313
          36     7.45102     7.56768   0.0561268
          37     7.32427      7.5611    0.054994
          38     7.52967     7.56028    0.053553
          39     7.32125     7.55415   0.0525294
          40     7.18233     7.54485   0.0520321
          41     6.69182     7.52405    0.054765
          42     7.11258     7.51425   0.0543303
          43     7.11777     7.50503   0.0538435
          44     7.12303     7.49635   0.0533151
          45     6.97373     7.48473   0.0533803
          46     6.76735     7.46914   0.0544503
          47     7.19467      7.4633   0.0536041
          48     6.94364     7.45247   0.0535694
          49     6.74441     7.43802   0.0543902
          50     6.73321     7.42392   0.0550988
          51     6.78019      7.4113   0.0554454
          52     6.73162     7.39823   0.0558985
          53     6.46967     7.38071   0.0575239
          54      7.3258      7.3797   0.0564677
          55     7.20863     7.37658   0.0555266
          56     7.25186     7.37436   0.0545797
          57     6.79746     7.36424   0.0545525
          58     6.96332     7.35732   0.0540481
          59     6.59077     7.34433   0.0546713
          60     7.10589     7.34036   0.0539044
          61      7.0467     7.33554   0.0532352
          62     7.32065      7.3353   0.0523771
          63     7.29084      7.3346   0.0515505
          64     7.16703     7.33198   0.0508115
          65     7.64182     7.33675   0.0502529
          66     7.52892     7.33966   0.0495757
          67     7.53472     7.34257   0.0489212
          68     7.94976      7.3515   0.0490099
          69     7.32304     7.35109   0.0483014
          70     7.59894     7.35463    0.047741
          71     7.25105     7.35317   0.0470908
          72     7.43893     7.35436   0.0464518
          73     7.62236     7.35803   0.0459604
          74     7.26619     7.35679    0.045356
          75     7.35775      7.3568   0.0447513
          76     7.79922     7.36262   0.0445395
          77     7.76082      7.3678   0.0442602
          78      6.9887     7.36293   0.0439588
          79     6.93842     7.35756   0.0437296
          80     6.70122     7.34936   0.0439459
          81     7.04392     7.34559   0.0435648
          82     7.13853     7.34306   0.0431066
          83     7.03721     7.33938   0.0427445
          84     7.45865      7.3408   0.0422592
          85     7.55037     7.34326   0.0418339
          86     7.11905     7.34065   0.0414286
          87     7.52731      7.3428   0.0410079
          88     7.38529     7.34328   0.0405448
          89     7.38428     7.34374   0.0400918
          90     7.63653       7.347   0.0397781
          91     7.58546     7.34962   0.0394272
          92     7.75553     7.35403   0.0392448
          93     7.78915     7.35871   0.0391007
          94     8.05392      7.3661    0.039378
          95     7.92702     7.37201   0.0394037
          96       8.146     7.38007   0.0398095
          97      8.3607     7.39018   0.0406625
          98     8.22251     7.39867    0.041125
          99     8.01676     7.40492   0.0411808
         100      8.0213     7.41108   0.0412277
