0.5 -0.972946 0.00243984
0.625 -0.926512 0.00244315
0.75 -0.872208 0.00177357
0.875 -0.81601 0.00144078
1 -0.76155 0.00122922
1.125 -0.710045 0.00135135
1.25 -0.664514 0.000846445
1.375 -0.620554 0.000702921
1.5 -0.582334 0.000465253
1.625 -0.546747 0.000729332
1.75 -0.51579 0.000397267
1.875 -0.487274 0.00062492
2 -0.461134 0.000762236
2.125 -0.43804 0.000516143
