1.77198 0
1.70301 0.048773
1.56896 0.114174
1.53087 0.0917653
1.61271 0.103673
1.57933 0.0916122
1.55899 0.0807503
1.53976 0.072912
1.5463 0.0651033
1.53872 0.0590318
1.54222 0.0537689
1.51134 0.0574787
1.55009 0.0648187
1.56173 0.0612248
1.55318 0.0577366
1.53739 0.0562459
1.60092 0.081242
1.59821 0.0767737
1.61524 0.0745992
1.62885 0.0720996
1.61256 0.070483
1.61532 0.0673331
1.63411 0.0669783
1.63547 0.0642012
1.61947 0.0635962
1.64087 0.0646512
1.64815 0.0626652
1.6516 0.0605225
1.63661 0.060264
1.63587 0.0582598
1.6348 0.0563902
1.63862 0.0547575
1.62658 0.0544063
1.63086 0.0529745
1.61696 0.053253
1.60433 0.0532512
1.60189 0.0518681
1.59957 0.0505548
1.58581 0.0510961
1.5911 0.0500913
1.59952 0.0495726
1.59898 0.0483953
1.5873 0.0486576
1.58238 0.0478008
1.57454 0.0473763
1.57204 0.0464123
1.57134 0.0454301
1.56754 0.0446421
1.57329 0.0440991
1.57186 0.0432403
1.56335 0.0432206
1.5623 0.0424022
1.57335 0.0430167
1.56709 0.0426727
1.57737 0.0431183
1.56732 0.0435038
1.56307 0.0429486
1.55982 0.0423308
1.55362 0.0420641
1.54607 0.0420348
1.54237 0.0415085
1.54518 0.0409338
1.54434 0.0402925
1.55082 0.04018
1.55186 0.0395754
1.55387 0.0390268
1.56072 0.0390395
1.55554 0.0388069
1.55972 0.0384684
1.57264 0.0400296
1.58024 0.0401823
1.57826 0.0396732
1.57093 0.0398011
1.57089 0.0392632
1.57119 0.0387409
1.58854 0.0419381
1.58068 0.0421232
1.58466 0.0417701
1.58452 0.0412416
1.58038 0.0409334
1.59793 0.0440318
1.59224 0.043861
1.58887 0.043462
1.58879 0.0429446
1.58421 0.0426826
1.5768 0.0428252
1.57148 0.0426626
1.57237 0.0421871
1.57098 0.0417357
1.57292 0.0413169
1.5746 0.0408969
1.5693 0.0407937
1.57666 0.0410134
1.57772 0.0405907
1.57253 0.0404934
1.57194 0.0400758
1.57056 0.0396864
1.56941 0.0392982
1.56659 0.0390024
