0 0 0
-0.056069 0.175995 0.502321
-0.056069 0.175995 0.502321
-0.056069 0.175995 0.502321
-0.056069 0.175995 0.502321
-0.056069 0.175995 0.502321
-0.056069 0.175995 0.502321
-0.056069 0.175995 0.502321
0.230114 0.373142 -0.516992
1.28818 0.995568 -0.51244
1.7439 0.675478 -0.140151
1.7439 0.675478 -0.140151
1.7439 0.675478 -0.140151
1.7439 0.675478 -0.140151
2.77009 1.75317 0.627398
1.87291 0.659197 1.15028
1.87291 0.659197 1.15028
1.96638 0.125569 1.10503
1.26744 -1.05568 0.159957
0.67706 -1.93651 1.1455
0.0390706 -1.12384 1.75499
-0.692945 -1.95905 2.18357
-0.692945 -1.95905 2.18357
-0.692945 -1.95905 2.18357
-0.506689 -1.09247 2.67765
-0.506689 -1.09247 2.67765
0.429023 -1.60594 3.36837
1.23808 -0.721123 3.95297
0.65114 0.152797 4.07008
0.65114 0.152797 4.07008
0.263147 0.789905 2.94165
0.263147 0.789905 2.94165
-0.823258 -0.24444 1.92958
-0.105267 -1.20266 1.55309
-0.248491 -0.132907 2.57266
-0.248491 -0.132907 2.57266
0.545995 0.225116 1.80686
-0.531796 -0.676882 0.613617
-0.531796 -0.676882 0.613617
0.679608 0.282966 0.481833
0.679608 0.282966 0.481833
0.669341 1.23231 0.136383
0.669341 1.23231 0.136383
0.669341 1.23231 0.136383
0.669341 1.23231 0.136383
0.669341 1.23231 0.136383
0.669341 1.23231 0.136383
0.669341 1.23231 0.136383
0.669341 1.23231 0.136383
0.958792 0.374079 0.231206
1.05717 0.0691875 0.630288
0.280023 -1.13481 0.448931
0.280023 -1.13481 0.448931
0.310997 -1.20984 0.498684
-0.784406 -1.04146 1.48789
-1.29264 -0.810671 0.818198
-1.29264 -0.810671 0.818198
-2.20116 -0.412384 0.439554
-2.20116 -0.412384 0.439554
-1.58513 -1.63071 0.17099
-1.58513 -1.63071 0.17099
-1.58513 -1.63071 0.17099
-1.32385 -0.905471 -0.346509
-1.77276 -0.923556 0.234677
-1.77276 -0.923556 0.234677
-1.61792 -1.68031 0.644428
-1.61792 -1.68031 0.644428
-1.77776 -1.28366 0.662038
-1.77776 -1.28366 0.662038
-1.77776 -1.28366 0.662038
-1.77776 -1.28366 0.662038
-1.10494 -0.891712 -0.28073
-0.858176 -1.16409 -0.114577
-0.260189 -0.883423 0.615328
-0.260189 -0.883423 0.615328
-0.260189 -0.883423 0.615328
-0.260189 -0.883423 0.615328
-0.495483 -1.15709 -0.194221
-0.495483 -1.15709 -0.194221
0.442133 -0.602213 0.232523
1.30711 0.421809 0.563574
1.30711 0.421809 0.563574
0.423765 -0.718116 -0.556672
1.28149 -0.369577 0.203973
1.28149 -0.369577 0.203973
0.304337 -0.913046 -0.647742
0.304337 -0.913046 -0.647742
0.304337 -0.913046 -0.647742
0.304337 -0.913046 -0.647742
0.856744 0.275635 0.0482175
0.856744 0.275635 0.0482175
0.881996 0.0101071 -0.360488
0.780424 0.862277 0.106388
1.81999 1.02325 0.209814
1.81999 1.02325 0.209814
1.81999 1.02325 0.209814
0.848865 1.69098 0.080963
1.38701 1.48571 0.105725
0.702668 2.50858 -0.542117
0.321392 2.20261 0.643982
0.321392 2.20261 0.643982
-0.434217 1.21316 1.77929
0.395861 1.36989 0.588236
0.852392 1.23499 1.01187
0.852392 1.23499 1.01187
0.852392 1.23499 1.01187
2.07141 1.18937 0.446709
2.07141 1.18937 0.446709
2.21314 0.300852 -0.575043
1.17516 1.24594 -0.910995
0.609232 0.6722 -0.504169
0.609232 0.6722 -0.504169
0.609232 0.6722 -0.504169
0.609232 0.6722 -0.504169
0.941354 0.406512 -0.47437
0.941354 0.406512 -0.47437
0.941354 0.406512 -0.47437
0.0787189 0.176011 0.501729
0.0662466 1.13372 0.96346
0.0229154 0.563712 1.27652
0.341985 0.574464 0.212705
0.341985 0.574464 0.212705
0.134693 0.710862 -0.76268
0.134693 0.710862 -0.76268
0.134693 0.710862 -0.76268
-0.328533 0.404813 -0.0585829
-0.328533 0.404813 -0.0585829
-0.328533 0.404813 -0.0585829
-0.328533 0.404813 -0.0585829
0.364285 0.0104201 1.01772
0.364285 0.0104201 1.01772
0.838648 0.71936 -0.0207847
1.03416 1.07417 -0.543992
0.159552 -0.00753614 -1.48291
0.931255 0.992566 -1.85401
0.931255 0.992566 -1.85401
0.931255 0.992566 -1.85401
2.08761 1.69689 -1.68128
1.02051 2.79581 -0.844005
-0.0434174 2.85719 -1.49505
-0.0434174 2.85719 -1.49505
0.277308 1.81772 -1.21608
0.364094 0.803009 -2.37837
0.364094 0.803009 -2.37837
1.42445 -0.130533 -1.28968
1.6973 -0.835485 -1.47083
1.69596 -1.75286 -0.746601
1.69596 -1.75286 -0.746601
1.72356 -1.71753 -0.120076
1.24594 -1.18804 -0.418685
0.57847 0.0167784 -1.09832
-0.213822 0.145027 -0.667771
-0.213822 0.145027 -0.667771
-0.213822 0.145027 -0.667771
-0.213822 0.145027 -0.667771
-0.213822 0.145027 -0.667771
-0.213822 0.145027 -0.667771
0.454121 0.78666 -0.487071
0.96621 -0.43253 -0.655359
0.999876 -0.452241 0.359148
-0.0848782 -0.765772 1.13804
-0.0848782 -0.765772 1.13804
-0.0848782 -0.765772 1.13804
-0.0848782 -0.765772 1.13804
-0.0848782 -0.765772 1.13804
0.280186 0.0161936 0.117463
0.280186 0.0161936 0.117463
0.280186 0.0161936 0.117463
1.39752 0.94805 0.354459
1.90413 0.626105 -0.461914
1.90413 0.626105 -0.461914
2.60478 1.23761 -1.50858
2.10719 1.36751 -1.0598
2.10719 1.36751 -1.0598
1.93274 0.193563 -1.17162
2.21109 -0.995445 -0.406329
1.95937 -0.173914 0.611709
1.51831 -1.13617 -0.209147
1.51831 -1.13617 -0.209147
1.51831 -1.13617 -0.209147
0.994113 -2.08989 -1.17095
0.994113 -2.08989 -1.17095
-0.0458194 -1.56837 -0.68013
-0.0458194 -1.56837 -0.68013
-0.0458194 -1.56837 -0.68013
0.153134 -1.14446 -1.11507
-0.957724 -1.28537 0.0764439
-1.10705 -0.853436 0.860454
-0.560007 -0.236544 1.43433
-0.560007 -0.236544 1.43433
-0.593644 0.842158 2.05071
-1.42361 -0.224763 0.920347
-1.66103 -0.732673 -0.239208
-1.59524 0.266683 0.49461
-1.59524 0.266683 0.49461
-1.59524 0.266683 0.49461
-1.59524 0.266683 0.49461
-1.6766 -0.188631 0.206842
-1.12461 -0.928469 -0.187935
-1.12461 -0.928469 -0.187935
-0.699764 -0.994344 0.464932
-0.699764 -0.994344 0.464932
-0.0466396 0.0716462 0.782794
-0.0466396 0.0716462 0.782794
0.85396 0.885099 0.408624
0.386969 0.912552 0.847699
0.386969 0.912552 0.847699
0.386969 0.912552 0.847699
0.386969 0.912552 0.847699
0.386969 0.912552 0.847699
-0.0305003 0.87522 1.84856
-0.0305003 0.87522 1.84856
1.06505 1.37792 1.24952
1.77478 0.589985 0.891861
1.77478 0.589985 0.891861
1.77478 0.589985 0.891861
2.11084 0.421044 1.19747
2.69489 -0.622928 0.403362
2.69489 -0.622928 0.403362
3.1036 0.529516 -0.285258
3.1036 0.529516 -0.285258
2.19689 0.806896 -0.68005
1.1345 0.973851 -1.37469
1.1345 0.973851 -1.37469
0.319787 0.0905323 -0.351663
0.319787 0.0905323 -0.351663
0.319787 0.0905323 -0.351663
0.319787 0.0905323 -0.351663
0.319787 0.0905323 -0.351663
0.319787 0.0905323 -0.351663
0.319787 0.0905323 -0.351663
0.319787 0.0905323 -0.351663
0.319787 0.0905323 -0.351663
0.319787 0.0905323 -0.351663
0.319787 0.0905323 -0.351663
0.319787 0.0905323 -0.351663
0.319787 0.0905323 -0.351663
0.319787 0.0905323 -0.351663
0.319787 0.0905323 -0.351663
0.319787 0.0905323 -0.351663
0.319787 0.0905323 -0.351663
-0.0056316 1.21511 0.117205
0.705894 0.781724 -0.298292
0.705894 0.781724 -0.298292
0.944679 1.90895 -0.558633
0.944679 1.90895 -0.558633
0.6694 1.66403 -1.01115
0.27704 1.11425 -0.428849
0.27704 1.11425 -0.428849
0.27704 1.11425 -0.428849
0.27704 1.11425 -0.428849
0.588691 -0.0302642 -1.58426
0.793061 -0.849022 -1.37681
