9.1019 -nan
4.55095 3.21801
3.03397 2.76962
7.58586 3.12768
6.06869 3.95647
5.05724 3.44005
5.96596 3.0298
9.61104 3.01272
10.8981 4.03557
10.902 3.76917
9.91089 3.42242
9.08498 3.24989
8.38614 3.08278
7.78713 2.92539
7.26799 2.77913
6.81374 2.64408
8.19867 2.54011
8.03158 2.70951
7.60887 2.56937
7.22842 2.47004
6.88421 2.37699
6.62143 2.28957
6.33354 2.20229
6.06964 2.12638
5.82686 2.05512
5.60275 1.98817
5.56296 1.92478
5.36428 1.85553
5.17931 1.8006
5.00667 1.74867
5.35056 1.70039
5.50846 1.6789
5.34154 1.63444
5.18443 1.59387
5.03631 1.55514
5.06717 1.51798
4.93022 1.47685
4.80048 1.44361
4.67739 1.41177
4.56045 1.38123
4.44922 1.35193
4.40963 1.32371
4.43742 1.29313
4.53116 1.26377
4.68989 1.23891
4.79373 1.22146
5.30298 1.2017
5.61562 1.2764
6.12067 1.28829
5.99826 1.35406
5.88065 1.33265
5.76756 1.31185
5.65874 1.29163
5.55394 1.27197
5.93096 1.25381
5.82505 1.28478
5.72285 1.26632
5.62418 1.24833
5.52886 1.23082
5.43671 1.21375
5.34758 1.19712
5.3813 1.18087
5.82562 1.16379
6.22374 1.22587
6.29361 1.268
6.68207 1.25142
6.59367 1.2898
6.78188 1.27384
6.68359 1.26872
6.58811 1.25421
6.49532 1.24
6.40511 1.22607
6.31737 1.21242
6.232 1.19905
6.1489 1.18595
6.068 1.17311
5.98919 1.16052
6.27737 1.14862
6.19791 1.16872
6.18694 1.15665
6.25751 1.14236
6.1812 1.1305
6.10673 1.11933
6.03403 1.10837
6.12918 1.09763
6.08554 1.08882
6.01559 1.07711
5.94723 1.06704
6.13894 1.05732
6.07073 1.06239
6.00401 1.05281
5.99329 1.04337
6.1933 1.03235
6.12741 1.04012
6.06291 1.03118
5.99976 1.02237
5.9379 1.01371
5.90921 1.00516
5.84952 0.995373
5.79103 0.987139
5.76401 0.979017
5.77676 0.969737
5.79178 0.96036
5.73609 0.951211
5.68146 0.943722
5.62786 0.936341
5.62468 0.929053
5.5726 0.920429
5.56932 0.913391
5.58226 0.905056
5.53196 0.896969
5.48257 0.89032
5.43709 0.883761
5.38939 0.877135
5.34253 0.870758
5.30144 0.864466
5.25613 0.858015
5.21158 0.851898
5.20048 0.845853
5.15714 0.838856
5.32684 0.833137
5.28318 0.843117
5.24023 0.837355
5.19797 0.831666
5.15638 0.82605
5.11546 0.820506
5.33261 0.815251
5.29095 0.836847
5.54879 0.831665
5.50611 0.86371
5.46408 0.858137
5.44387 0.852626
5.50347 0.846443
5.5843 0.842196
5.6536 0.839767
5.61203 0.83639
5.68378 0.831302
5.64259 0.82831
5.602 0.823345
5.56198 0.818435
5.52254 0.813581
5.48365 0.80878
5.4453 0.804032
5.40748 0.799336
5.39002 0.794687
5.50691 0.789474
5.54076 0.79258
