0 -nan
13.9731 9.8805
13.7132 8.06879
10.2849 5.95932
10.8115 5.16261
12.224 4.27186
10.4777 3.82858
9.168 3.62882
8.14934 3.39481
7.3344 3.16609
9.99057 3.05482
17.1462 4.16994
17.0533 7.37761
17.146 6.83088
17.7833 6.36188
17.8118 5.97879
16.7641 5.6219
15.8327 5.39079
18.8067 5.21537
18.4196 5.65937
18.2061 5.39529
17.3785 5.15106
17.4026 4.98227
18.2836 4.77361
19.4428 4.65859
19.4122 4.60694
18.6932 4.43528
18.5213 4.3278
19.0701 4.18032
18.668 4.07271
18.0658 3.95914
17.5012 3.87738
17.7949 3.79679
18.2783 3.69503
18.466 3.61771
17.953 3.52141
17.5884 3.46058
17.1323 3.38724
17.8398 3.33016
18.1415 3.31678
18.7174 3.24914
18.2718 3.21979
17.8468 3.17394
17.4412 3.12859
17.0536 3.08384
16.6829 3.03975
16.3279 2.99638
15.9878 2.95377
15.6615 2.91196
16.0735 2.87121
16.3956 2.84296
16.3505 2.80524
16.1663 2.75227
16.1237 2.70675
15.8306 2.6577
15.9055 2.62537
15.6346 2.58018
15.4117 2.54916
15.3509 2.51499
15.1034 2.47363
15.0302 2.4447
14.7878 2.4062
14.553 2.37968
14.3257 2.35356
14.1053 2.32785
13.8915 2.30255
13.6842 2.27767
13.483 2.25319
13.6301 2.22908
13.5129 2.20176
13.8651 2.17396
13.9677 2.17115
14.0082 2.14356
14.9324 2.1175
15.2038 2.27712
15.029 2.26275
15.0405 2.23974
14.8477 2.21097
14.6972 2.19105
14.5135 2.16862
14.3343 2.14935
14.2531 2.13027
14.6146 2.10633
14.453 2.11124
14.2829 2.09237
14.1169 2.07471
14.1386 2.05721
14.3049 2.03389
14.1442 2.01761
14.1604 2.00132
14.4405 1.97948
14.2836 1.97722
14.13 1.96199
14.2078 1.9469
14.1923 1.92782
14.0796 1.90773
14.0698 1.89122
13.9262 1.8719
13.9453 1.85828
13.8576 1.83972
13.7204 1.82352
13.5859 1.81065
13.454 1.79793
13.6932 1.78545
13.7211 1.78401
13.9137 1.76741
13.7836 1.76112
13.9 1.74948
13.7725 1.7372
13.6473 1.72596
13.7738 1.71484
13.7129 1.70404
13.5915 1.69001
13.6068 1.67939
13.6173 1.66479
13.4999 1.65045
13.7036 1.64049
13.7282 1.6389
13.6128 1.62529
13.7409 1.61575
13.6273 1.60735
13.5455 1.59808
13.5685 1.58709
13.5546 1.57441
13.6169 1.56183
13.6609 1.55061
13.5534 1.539
13.4809 1.53064
13.3764 1.52044
13.4403 1.51224
13.3642 1.50199
13.263 1.49249
13.1633 1.48463
13.065 1.47683
12.9683 1.46909
13.1391 1.46146
13.0432 1.46058
13.0367 1.45306
13.1303 1.4426
13.057 1.43526
12.9882 1.4269
12.982 1.41845
12.9402 1.40851
12.9566 1.39931
12.8672 1.38974
12.7791 1.38304
12.6922 1.37638
12.7319 1.36976
13.3023 1.36191
13.2136 1.46591
13.2247 1.45882
13.2564 1.44923
13.1697 1.44009
13.1741 1.43328
13.1058 1.42402
13.0218 1.41649
12.9977 1.4099
13.2236 1.40127
13.3242 1.41031
13.241 1.40503
13.1628 1.39872
13.0953 1.39223
13.0149 1.38529
